Date,Open,High,Low,Close,Volume
06/26/1992 16:00:00,0.328125,0.3476560115814209,0.3203130066394806,0.3359380066394806,224358400
06/29/1992 16:00:00,0.3398439884185791,0.3671880066394806,0.3320310115814209,0.359375,58732800
06/30/1992 16:00:00,0.3671880066394806,0.3710939884185791,0.34375,0.3476560115814209,34777600
07/01/1992 16:00:00,0.3515630066394806,0.359375,0.3398439884185791,0.3554689884185791,18316800
07/02/1992 16:00:00,0.359375,0.359375,0.3476560115814209,0.3554689884185791,13996800
07/06/1992 16:00:00,0.3515630066394806,0.3554689884185791,0.3476560115814209,0.3554689884185791,5753600
07/07/1992 16:00:00,0.3554689884185791,0.3554689884185791,0.3476560115814209,0.3554689884185791,10662400
07/08/1992 16:00:00,0.3554689884185791,0.3554689884185791,0.34375,0.3476560115814209,15500800
07/09/1992 16:00:00,0.3515630066394806,0.359375,0.3476560115814209,0.359375,3923200
07/10/1992 16:00:00,0.359375,0.3671880066394806,0.3515630066394806,0.3632810115814209,11040000
07/13/1992 16:00:00,0.3632810115814209,0.3710939884185791,0.359375,0.3710939884185791,5996800
07/14/1992 16:00:00,0.3710939884185791,0.3828130066394806,0.3671880066394806,0.3710939884185791,17062400
07/15/1992 16:00:00,0.375,0.3828130066394806,0.3710939884185791,0.3828130066394806,4992000
07/16/1992 16:00:00,0.3828130066394806,0.4140630066394806,0.3789060115814209,0.40820300579071045,17062400
07/17/1992 16:00:00,0.4101560115814209,0.4375,0.3984380066394806,0.4296880066394806,15667200
07/20/1992 16:00:00,0.42773398756980896,0.4375,0.4179689884185791,0.4335939884185791,19744000
07/21/1992 16:00:00,0.4375,0.4453130066394806,0.4296880066394806,0.4375,7782400
07/22/1992 16:00:00,0.4335939884185791,0.4375,0.421875,0.4335939884185791,10892800
07/23/1992 16:00:00,0.4335939884185791,0.4414060115814209,0.4257810115814209,0.4414060115814209,10387200
07/24/1992 16:00:00,0.4335939884185791,0.4492189884185791,0.4296880066394806,0.4453130066394806,7052800
07/27/1992 16:00:00,0.4492189884185791,0.4648439884185791,0.4453130066394806,0.45507800579071045,11430400
07/28/1992 16:00:00,0.4609380066394806,0.4648439884185791,0.4296880066394806,0.4375,18009600
07/29/1992 16:00:00,0.4375,0.4375,0.40625,0.41601601243019104,30848000
07/30/1992 16:00:00,0.4101560115814209,0.4179689884185791,0.4023439884185791,0.4140630066394806,11737600
07/31/1992 16:00:00,0.4140630066394806,0.4179689884185791,0.40625,0.41601601243019104,6886400
08/03/1992 16:00:00,0.4101560115814209,0.4257810115814209,0.4101560115814209,0.41992199420928955,4832000
08/04/1992 16:00:00,0.421875,0.4296880066394806,0.41210898756980896,0.42773398756980896,6822400
08/05/1992 16:00:00,0.4257810115814209,0.4257810115814209,0.4023439884185791,0.4101560115814209,9516800
08/06/1992 16:00:00,0.40625,0.4101560115814209,0.3984380066394806,0.4101560115814209,3673600
08/07/1992 16:00:00,0.4101560115814209,0.4257810115814209,0.3984380066394806,0.4257810115814209,8825600
08/10/1992 16:00:00,0.4179689884185791,0.4335939884185791,0.4140630066394806,0.4257810115814209,5888000
08/11/1992 16:00:00,0.4335939884185791,0.4335939884185791,0.421875,0.4296880066394806,4147200
08/12/1992 16:00:00,0.421875,0.4257810115814209,0.4023439884185791,0.4101560115814209,12736000
08/13/1992 16:00:00,0.4101560115814209,0.41601601243019104,0.4023439884185791,0.4101560115814209,48320000
08/14/1992 16:00:00,0.40625,0.4140630066394806,0.3828130066394806,0.3867189884185791,17849600
08/17/1992 16:00:00,0.390625,0.3945310115814209,0.3828130066394806,0.3945310115814209,2681600
08/18/1992 16:00:00,0.3828130066394806,0.390625,0.3828130066394806,0.390625,2860800
08/19/1992 16:00:00,0.3828130066394806,0.390625,0.3828130066394806,0.390625,2380800
08/20/1992 16:00:00,0.390625,0.40039101243019104,0.3789060115814209,0.3867189884185791,2489600
08/21/1992 16:00:00,0.3867189884185791,0.3867189884185791,0.3789060115814209,0.3789060115814209,2048000
08/24/1992 16:00:00,0.3828130066394806,0.3867189884185791,0.375,0.3828130066394806,6905600
08/25/1992 16:00:00,0.375,0.3828130066394806,0.375,0.3789060115814209,4128000
08/26/1992 16:00:00,0.375,0.3828130066394806,0.359375,0.375,19385600
08/27/1992 16:00:00,0.3789060115814209,0.3867189884185791,0.375,0.3828130066394806,6169600
08/28/1992 16:00:00,0.3828130066394806,0.390625,0.3789060115814209,0.390625,3417600
08/31/1992 16:00:00,0.390625,0.3945310115814209,0.3828130066394806,0.38867199420928955,4441600
