Date,Open,High,Low,Close,Volume
3/24/2014 16:00:00,186.82,187.07,184.62,185.43,121411145
3/25/2014 16:00:00,186.37,186.94,185.27,186.31,103851737
3/26/2014 16:00:00,187.03,187.34,184.92,184.97,119842897
3/27/2014 16:00:00,184.77,185.34,183.9,184.58,142382757
3/28/2014 16:00:00,185.11,186.42,185,185.49,101641547
3/31/2014 16:00:00,186.65,187.3,185.52,187.01,99744911
4/1/2014 16:00:00,187.62,188.36,187,188.25,89193125
4/2/2014 16:00:00,188.5,189.13,188.14,188.88,78773818
4/3/2014 16:00:00,189.17,189.22,188.05,188.63,77435320
4/4/2014 16:00:00,189.64,189.7,186.1,186.4,169380705
4/7/2014 16:00:00,185.9,186.26,183.96,184.34,140802699
4/8/2014 16:00:00,184.21,185.4,183.59,185.1,112659755
4/9/2014 16:00:00,185.6,187.15,185.06,187.09,100253612
4/10/2014 16:00:00,187.09,187.17,182.93,183.16,172959331
4/11/2014 16:00:00,182.17,183.42,181.31,181.51,167250792
4/14/2014 16:00:00,182.93,183.37,181.44,182.94,132381601
4/15/2014 16:00:00,183.32,184.33,181.51,184.2,157092533
4/16/2014 16:00:00,185.47,186.14,184.65,186.13,105196633
4/17/2014 16:00:00,185.88,186.91,185.56,186.39,105254649
4/21/2014 16:00:00,186.44,187.1,186.21,187.04,68329343
4/22/2014 16:00:00,187.23,188.4,187.13,187.89,85790307
4/23/2014 16:00:00,187.81,187.92,187.3,187.45,73869384
4/24/2014 16:00:00,188.37,188.39,186.93,187.83,88169916
4/25/2014 16:00:00,187.21,187.33,185.87,186.29,100380205
4/28/2014 16:00:00,187.05,187.69,184.96,186.88,135121094
4/29/2014 16:00:00,187.48,188.04,187.08,187.75,84097551
4/30/2014 16:00:00,187.44,188.5,187.18,188.31,101507717
5/1/2014 16:00:00,188.22,188.84,187.73,188.33,93019095
5/2/2014 16:00:00,188.31,189.14,187.78,188.06,98121662
5/5/2014 16:00:00,187.14,188.55,186.62,188.42,75882739
5/6/2014 16:00:00,188,188.13,186.74,186.78,85454226
5/7/2014 16:00:00,187.43,187.97,186.01,187.88,106500480
5/8/2014 16:00:00,187.67,189.05,187.08,187.68,93617513
5/9/2014 16:00:00,187.69,188.04,186.83,187.96,83678568
5/12/2014 16:00:00,188.76,189.88,188,189.79,86940045
5/13/2014 16:00:00,190.03,190.42,189.77,189.96,66453965
5/14/2014 16:00:00,189.79,189.88,188.79,189.06,72366848
5/15/2014 16:00:00,188.67,188.72,186.48,187.4,154956399
5/16/2014 16:00:00,187.51,188.13,186.72,188.05,97457678
5/19/2014 16:00:00,187.69,188.89,187.52,188.74,63839398
5/20/2014 16:00:00,188.65,188.67,187.07,187.55,111644478
5/21/2014 16:00:00,188.1,189.22,188.06,189.13,89093285
5/22/2014 16:00:00,189.18,189.98,188.86,189.59,61549345
5/23/2014 16:00:00,189.75,190.48,189.59,190.35,60156088
5/27/2014 16:00:00,191.05,191.58,190.95,191.52,72010355
5/28/2014 16:00:00,191.52,191.82,191.06,191.38,66722865
5/29/2014 16:00:00,191.82,192.4,191.33,192.37,64376573
5/30/2014 16:00:00,192.19,192.8,192.03,192.68,76315640
6/2/2014 16:00:00,192.95,192.99,191.97,192.9,64655648
6/3/2014 16:00:00,192.4,192.9,192.25,192.8,65047193
6/4/2014 16:00:00,192.47,193.3,192.27,193.19,55529372
6/5/2014 16:00:00,193.41,194.65,192.7,194.45,92102592
6/6/2014 16:00:00,194.87,195.43,194.78,195.38,78696219
6/9/2014 16:00:00,195.35,196.05,195.17,195.58,65118828
6/10/2014 16:00:00,195.33,195.64,194.92,195.6,57129440
6/11/2014 16:00:00,194.9,195.12,194.48,194.92,68772479
6/12/2014 16:00:00,194.65,194.8,193.11,193.54,106350200
6/13/2014 16:00:00,193.9,194.32,193.3,194.13,82017278
6/16/2014 16:00:00,193.89,194.7,193.66,194.29,87424332
6/17/2014 16:00:00,194.02,194.97,193.81,194.83,84833876
6/18/2014 16:00:00,194.83,196.37,194.4,196.26,105266767
6/19/2014 16:00:00,196.43,196.6,195.8,196.48,85928920
6/20/2014 16:00:00,196.03,196.1,195.7,195.94,100587108
6/23/2014 16:00:00,195.97,196.05,195.52,195.88,70611486
6/24/2014 16:00:00,195.53,196.5,194.48,194.7,96236917
6/25/2014 16:00:00,194.25,195.78,194.25,195.58,82781912
6/26/2014 16:00:00,195.61,195.63,194.13,195.44,84311822
6/27/2014 16:00:00,194.98,195.88,194.89,195.82,71453616
6/30/2014 16:00:00,195.7,196.17,195.53,195.72,70504228
7/1/2014 16:00:00,196.19,197.63,196.13,197.03,90470121
7/2/2014 16:00:00,197.05,197.48,196.96,197.23,52474832
7/3/2014 16:00:00,197.79,198.29,197.64,198.2,52938832
7/7/2014 16:00:00,197.82,197.98,197.22,197.51,61696447
7/8/2014 16:00:00,197.15,197.22,195.76,196.24,108142552
7/9/2014 16:00:00,196.73,197.3,196.31,197.12,72992322
7/10/2014 16:00:00,195.22,196.86,195.06,196.34,99040407
7/11/2014 16:00:00,196.22,196.75,195.78,196.61,64243410
7/14/2014 16:00:00,197.61,197.86,197.44,197.6,58657919
7/15/2014 16:00:00,197.72,198.1,196.36,197.23,111346230
7/16/2014 16:00:00,198.11,198.26,197.42,197.96,80073242
7/17/2014 16:00:00,197.35,198.1,195.43,195.71,145398459
7/18/2014 16:00:00,196.35,197.91,196.24,197.71,124330419
7/21/2014 16:00:00,197.09,197.5,196.43,197.34,67591618
7/22/2014 16:00:00,198.01,198.56,197.87,198.2,67677602
7/23/2014 16:00:00,198.5,198.85,198.1,198.64,65611830
7/24/2014 16:00:00,198.83,199.06,198.45,198.65,56888093
7/25/2014 16:00:00,198.09,198.26,197.33,197.72,76837257
7/28/2014 16:00:00,197.76,198.09,196.62,197.8,69258785
7/29/2014 16:00:00,198.17,198.45,196.92,196.95,80466351
7/30/2014 16:00:00,197.65,197.91,196.16,196.98,104222452
7/31/2014 16:00:00,195.61,195.78,192.97,193.09,183479441
8/1/2014 16:00:00,192.56,193.76,191.57,192.5,189260864
8/4/2014 16:00:00,192.87,194.3,192.05,193.89,91340487
8/5/2014 16:00:00,193.1,193.6,191.31,192.01,152690379
8/6/2014 16:00:00,191.11,192.89,191.08,192.07,94818317
8/7/2014 16:00:00,192.94,193.13,190.55,191.03,135733421
8/8/2014 16:00:00,191.46,193.37,190.95,193.24,117014384
8/11/2014 16:00:00,193.97,194.66,193.71,193.8,74543691
8/12/2014 16:00:00,193.61,194.15,192.94,193.53,73631640
8/13/2014 16:00:00,194.29,195.06,193.96,194.84,69046544
8/14/2014 16:00:00,195.16,195.76,194.98,195.76,57370793
8/15/2014 16:00:00,196.47,196.65,194.31,195.72,139950669
8/18/2014 16:00:00,196.8,197.45,196.69,197.36,75424360
8/19/2014 16:00:00,197.84,198.54,197.44,198.39,59134709
8/20/2014 16:00:00,198.12,199.16,198.08,198.92,72762541
8/21/2014 16:00:00,199.09,199.76,198.93,199.5,67790690
8/22/2014 16:00:00,199.34,199.69,198.74,199.19,76107359
8/25/2014 16:00:00,200.14,200.59,199.15,200.2,63855022
8/26/2014 16:00:00,200.33,200.82,200.28,200.33,47298324
8/27/2014 16:00:00,200.43,200.57,199.94,200.25,47873708
8/28/2014 16:00:00,199.59,200.27,199.39,200.14,58330373
8/29/2014 16:00:00,200.45,200.73,199.82,200.71,65906598
9/2/2014 16:00:00,200.97,201,199.86,200.61,72425793
9/3/2014 16:00:00,201.38,201.41,200.22,200.5,57461742
9/4/2014 16:00:00,200.84,201.58,199.66,200.21,85236442
9/5/2014 16:00:00,200.17,201.19,199.41,201.11,102176784
9/8/2014 16:00:00,200.92,201.21,200,200.59,64145745
9/9/2014 16:00:00,200.41,200.55,198.91,199.32,88590876
9/10/2014 16:00:00,199.43,200.2,198.77,200.07,67251103
9/11/2014 16:00:00,199.27,200.33,199.12,200.3,66823558
9/12/2014 16:00:00,200.1,200.12,198.56,199.13,117478516
9/15/2014 16:00:00,199.16,199.32,198.38,198.98,76401421
9/16/2014 16:00:00,198.61,200.84,198.5,200.48,116200722
9/17/2014 16:00:00,200.77,201.68,199.75,200.75,151265896
9/18/2014 16:00:00,201.36,201.85,201.1,201.82,94990300
9/19/2014 16:00:00,201.52,201.9,200.29,200.7,121649147
9/22/2014 16:00:00,200.35,200.38,198.73,199.15,125552758
9/23/2014 16:00:00,198.43,199.26,197.95,198.01,111393319
9/24/2014 16:00:00,198.04,199.69,197.52,199.56,107275635
9/25/2014 16:00:00,199.04,199.05,196.27,196.34,150300028
9/26/2014 16:00:00,196.7,198.39,196.42,197.9,103546740
9/29/2014 16:00:00,196.2,197.89,196.05,197.54,95111605
9/30/2014 16:00:00,197.69,198.3,196.61,197.02,131302082
10/1/2014 16:00:00,196.7,196.77,193.91,194.35,177797862
10/2/2014 16:00:00,194.18,195.06,192.35,194.38,157285182
10/3/2014 16:00:00,195.68,196.94,195.08,196.52,121568769
10/6/2014 16:00:00,197.34,197.6,195.58,196.29,104778335
10/7/2014 16:00:00,195.28,195.72,193.22,193.26,147913498
10/8/2014 16:00:00,193.37,196.92,192.36,196.64,186461453
10/9/2014 16:00:00,196.33,196.6,192.58,192.74,210704601
10/10/2014 16:00:00,192.69,193.65,190.49,190.54,221908954
10/13/2014 16:00:00,190.46,191.15,187.3,187.41,230938833
10/14/2014 16:00:00,188.42,189.82,187.04,187.7,215846527
10/15/2014 16:00:00,185.16,187.69,181.92,186.43,380714598
10/16/2014 16:00:00,183.06,187.58,182.89,186.27,270391488
10/17/2014 16:00:00,188.42,189.75,187.62,188.47,214624921
10/20/2014 16:00:00,188.13,190.45,188.07,190.3,130010813
10/21/2014 16:00:00,191.68,194.2,191.48,194.07,154948579
10/22/2014 16:00:00,194.41,194.91,192.61,192.69,151822409
10/23/2014 16:00:00,194.62,196.2,194.26,194.93,154944169
10/24/2014 16:00:00,195.25,196.49,194.49,196.43,117927286
10/27/2014 16:00:00,195.73,196.45,195.03,196.16,82953689
10/28/2014 16:00:00,196.82,198.42,196.73,198.41,106735936
10/29/2014 16:00:00,198.55,199.12,196.8,198.11,142557417
10/30/2014 16:00:00,197.58,199.95,197.4,199.38,113329976
10/31/2014 16:00:00,201.78,201.82,200.77,201.66,146902554
11/3/2014 16:00:00,201.92,202.45,201.31,201.77,93599700
11/4/2014 16:00:00,201.23,201.6,200.06,201.07,93342777
11/5/2014 16:00:00,202.54,202.59,201.45,202.34,91708574
11/6/2014 16:00:00,202.39,203.26,201.64,203.15,107089076
11/7/2014 16:00:00,203.17,203.6,202.61,203.34,89539712
11/10/2014 16:00:00,203.38,204.04,203.13,203.98,66318964
11/11/2014 16:00:00,204.06,204.31,203.65,204.18,54499375
11/12/2014 16:00:00,203.35,204.24,203.31,203.96,90120295
11/13/2014 16:00:00,204.16,204.83,203.21,204.19,85357918
11/14/2014 16:00:00,204.1,204.49,203.72,204.24,80417514
11/17/2014 16:00:00,203.85,204.58,203.65,204.37,80440954
11/18/2014 16:00:00,204.44,205.92,204.44,205.55,76068107
11/19/2014 16:00:00,205.31,205.55,204.3,205.22,82373009
11/20/2014 16:00:00,204.26,205.71,204.18,205.58,72840326
11/21/2014 16:00:00,207.64,207.84,205.98,206.68,142327285
11/24/2014 16:00:00,207.17,207.39,206.91,207.26,65880759
11/25/2014 16:00:00,207.54,207.79,206.8,207.11,79108301
11/26/2014 16:00:00,207.29,207.76,207.03,207.64,62167832
11/28/2014 16:00:00,207.49,207.87,206.91,207.2,57890090
12/1/2014 16:00:00,206.4,206.54,205.38,205.76,103968354
12/2/2014 16:00:00,205.81,207.34,205.78,207.09,74507192
12/3/2014 16:00:00,207.3,208.15,207.1,207.89,68951968
12/4/2014 16:00:00,207.54,208.27,206.7,207.66,91316591
12/5/2014 16:00:00,207.87,208.47,207.55,208,91025470
12/8/2014 16:00:00,207.52,208.12,205.93,206.61,108588152
12/9/2014 16:00:00,204.37,206.6,203.91,206.47,125180054
12/10/2014 16:00:00,205.91,205.98,202.93,203.16,159856394
12/11/2014 16:00:00,203.88,206.19,203.71,204.19,159012805
12/12/2014 16:00:00,202.64,203.82,200.85,200.89,202330191
12/15/2014 16:00:00,201.98,202.53,198.78,199.51,189965750
12/16/2014 16:00:00,198.58,202.4,197.86,197.91,259543848
12/17/2014 16:00:00,198.44,202.34,198.29,201.79,253910092
12/18/2014 16:00:00,204.74,212.97,203.92,206.78,257633887
12/19/2014 16:00:00,206.43,207.33,205.61,206.52,245084590
12/22/2014 16:00:00,206.75,207.47,206.46,207.47,148318934
12/23/2014 16:00:00,208.17,208.23,207.4,207.75,122167931
12/24/2014 16:00:00,208.02,208.34,207.72,207.77,42963399
12/26/2014 16:00:00,208.31,208.85,208.25,208.44,57326703
12/29/2014 16:00:00,208.22,208.97,208.14,208.72,79643948
12/30/2014 16:00:00,208.21,208.37,207.51,207.6,73540761
12/31/2014 16:00:00,207.99,208.19,205.39,205.54,130333829
1/2/2015 16:00:00,206.38,206.88,204.18,205.43,121465865
1/5/2015 16:00:00,204.17,204.37,201.35,201.76,169632646
1/6/2015 16:00:00,202.09,202.72,198.86,199.82,209151408
1/7/2015 16:00:00,201.42,202.72,200.88,202.31,125346709
1/8/2015 16:00:00,204.01,206.16,203.99,205.9,147217784
1/9/2015 16:00:00,206.4,206.42,203.51,204.25,158567288
1/12/2015 16:00:00,204.41,204.6,201.92,202.65,144396067
1/13/2015 16:00:00,204.12,205.48,200.51,202.08,214553306
1/14/2015 16:00:00,199.65,201.1,198.57,200.86,192991092
1/15/2015 16:00:00,201.63,202.01,198.88,199.02,176613906
1/16/2015 16:00:00,198.77,201.82,198.55,201.63,211879605
1/20/2015 16:00:00,202.4,202.72,200.17,202.06,130991069
1/21/2015 16:00:00,201.5,203.66,200.94,203.08,122942707
1/22/2015 16:00:00,203.99,206.26,202.33,206.1,174356029
1/23/2015 16:00:00,205.79,206.1,204.81,204.97,117516753
1/26/2015 16:00:00,204.71,205.56,203.85,205.45,92009711
1/27/2015 16:00:00,202.97,204.12,201.74,202.74,134044598
1/28/2015 16:00:00,204.17,204.29,199.91,200.14,168514312
1/29/2015 16:00:00,200.38,202.3,198.68,201.99,173585424
1/30/2015 16:00:00,200.57,202.17,199.13,199.45,197729724
2/2/2015 16:00:00,200.05,202.03,197.86,201.92,163106969
2/3/2015 16:00:00,203,204.85,202.55,204.84,124212881
2/4/2015 16:00:00,203.92,205.38,203.51,204.06,134306728
2/5/2015 16:00:00,204.86,206.3,204.77,206.12,97953181
2/6/2015 16:00:00,206.56,207.24,204.92,205.55,125672026
2/9/2015 16:00:00,204.77,205.64,204.14,204.63,87219016
2/10/2015 16:00:00,205.88,207.12,204.68,206.81,96164183
2/11/2015 16:00:00,206.61,207.45,205.83,206.93,91087785
2/12/2015 16:00:00,207.89,208.99,206.97,208.92,97545949
2/13/2015 16:00:00,209.07,209.84,208.76,209.78,93670430
2/17/2015 16:00:00,209.4,210.32,209.1,210.11,76968199
2/18/2015 16:00:00,209.66,210.22,209.34,210.13,80652941
2/19/2015 16:00:00,209.41,210.42,209.24,209.98,91462491
2/20/2015 16:00:00,209.48,211.33,208.73,211.24,140896392
2/23/2015 16:00:00,210.94,211.21,210.48,211.21,74411054
2/24/2015 16:00:00,211.12,212.05,210.76,211.81,72472263
2/25/2015 16:00:00,211.66,212.24,211.22,211.63,73061687
2/26/2015 16:00:00,211.52,211.71,210.65,211.38,72697868
2/27/2015 16:00:00,211.26,211.58,210.6,210.66,108075972
3/2/2015 16:00:00,210.78,212.06,210.72,211.99,87491428
3/3/2015 16:00:00,211.47,212.05,210.08,211.12,110325809
3/4/2015 16:00:00,210.4,210.49,209.06,210.23,114497192
3/5/2015 16:00:00,210.62,210.8,209.85,210.46,76872957
3/6/2015 16:00:00,209.42,209.94,207.1,207.5,188127982
3/9/2015 16:00:00,207.74,208.79,207.55,208.36,89818893
3/10/2015 16:00:00,206.71,206.81,204.93,204.98,157121263
3/11/2015 16:00:00,205.29,205.5,204.4,204.5,110145718
3/12/2015 16:00:00,205.26,207.18,205.2,207.1,93993523
3/13/2015 16:00:00,206.77,207.93,204.58,205.83,162410893
3/16/2015 16:00:00,206.71,208.69,205.86,208.58,136099192
3/17/2015 16:00:00,207.69,208.42,206.98,207.96,94510422
3/18/2015 16:00:00,207.39,211.27,206.62,210.46,228808524
3/19/2015 16:00:00,209.96,210.47,209.03,209.5,117917302
3/20/2015 16:00:00,209.71,211.02,209.49,210.41,177715081
3/23/2015 16:00:00,210.42,211.11,210,210,71784536
3/24/2015 16:00:00,209.85,210.4,208.74,208.82,77805321
3/25/2015 16:00:00,209.07,209.35,205.71,205.76,159521708
3/26/2015 16:00:00,204.96,206.37,204.12,205.27,153067241
3/27/2015 16:00:00,205.13,205.95,204.9,205.74,118938966
3/30/2015 16:00:00,206.98,208.61,206.96,208.25,96101565
3/31/2015 16:00:00,207.26,208.1,206.36,206.43,126768703
4/1/2015 16:00:00,206.39,206.42,204.51,205.7,137303584
4/2/2015 16:00:00,205.62,206.98,205.4,206.44,86900906
4/6/2015 16:00:00,205.37,208.45,205.21,207.83,114368155
4/7/2015 16:00:00,207.86,208.76,207.24,207.28,81236337
4/8/2015 16:00:00,207.55,208.51,207.08,207.98,89351939
4/9/2015 16:00:00,207.78,209.18,207.19,208.9,85548854
4/10/2015 16:00:00,209.2,210.09,208.96,210.04,72722915
4/13/2015 16:00:00,209.87,210.63,209.03,209.09,74436594
4/14/2015 16:00:00,208.85,209.71,208.1,209.49,75099866
4/15/2015 16:00:00,210.05,211.04,209.95,210.43,99529320
4/16/2015 16:00:00,210.03,210.98,209.79,210.37,68934864
4/17/2015 16:00:00,208.94,209.23,207.01,207.95,191113230
4/20/2015 16:00:00,209.06,210.25,208.96,209.85,92189481
4/21/2015 16:00:00,210.67,210.86,209.24,209.6,72559831
4/22/2015 16:00:00,210.01,210.85,208.9,210.63,78264616
4/23/2015 16:00:00,210.15,211.94,210.01,211.16,102585942
4/24/2015 16:00:00,211.66,211.97,211.11,211.65,61327387
4/27/2015 16:00:00,212.33,212.48,210.54,210.77,79358126
4/28/2015 16:00:00,210.74,211.5,209.33,211.44,86863531
4/29/2015 16:00:00,210.37,211.29,209.6,210.57,125684903
4/30/2015 16:00:00,209.88,210.35,207.62,208.46,161304890
5/1/2015 16:00:00,209.4,210.77,209.28,210.72,103399711
5/4/2015 16:00:00,211.23,212.02,211.1,211.32,70927235
5/5/2015 16:00:00,211.03,211.46,208.73,208.9,113326156
5/6/2015 16:00:00,209.56,209.93,206.76,208.04,135060151
5/7/2015 16:00:00,207.92,209.38,207.52,208.87,88244940
5/8/2015 16:00:00,210.88,211.86,210.78,211.62,155877260
5/11/2015 16:00:00,211.57,211.89,210.52,210.61,75708065
5/12/2015 16:00:00,209.61,210.63,208.62,209.98,119727592
5/13/2015 16:00:00,210.47,211.22,209.74,210.02,94667943
5/14/2015 16:00:00,211.24,212.32,210.91,212.21,95934006
5/15/2015 16:00:00,212.44,212.61,211.86,212.44,76510099
5/18/2015 16:00:00,212.24,213.4,212.16,213.1,74549685
5/19/2015 16:00:00,213.24,213.57,212.69,213.03,72114610
5/20/2015 16:00:00,213.15,213.78,212.5,212.88,76857530
5/21/2015 16:00:00,212.71,213.75,212.51,213.5,64764585
5/22/2015 16:00:00,213.04,213.54,212.91,212.99,57433495
5/26/2015 16:00:00,212.4,212.91,210.2,210.7,124308584
5/27/2015 16:00:00,211.25,212.98,210.76,212.7,93213981
5/28/2015 16:00:00,212.33,212.59,211.63,212.46,74974560
5/29/2015 16:00:00,212.38,212.43,210.82,211.14,124919611
6/1/2015 16:00:00,211.94,212.34,210.62,211.57,93338750
6/2/2015 16:00:00,211.02,212.19,210.27,211.36,91531012
6/3/2015 16:00:00,212,212.67,211.33,211.92,87820909
6/4/2015 16:00:00,211.07,211.86,209.75,210.13,151882820
6/5/2015 16:00:00,209.95,210.58,208.98,209.77,121704676
6/8/2015 16:00:00,209.64,209.82,208.39,208.48,89063330
6/9/2015 16:00:00,208.45,209.1,207.69,208.45,105034690
6/10/2015 16:00:00,209.37,211.41,209.3,210.95,134551285
6/11/2015 16:00:00,211.48,212.09,211.2,211.63,73876447
6/12/2015 16:00:00,210.64,211.48,209.68,210.01,135382369
6/15/2015 16:00:00,208.64,209.45,207.79,209.11,124384184
6/16/2015 16:00:00,208.93,210.35,208.72,210.25,85308227
6/17/2015 16:00:00,210.59,211.32,209.36,210.59,126708635
6/18/2015 16:00:00,211.31,213.34,210.63,212.78,165867949
6/19/2015 16:00:00,211.46,211.55,210.36,210.81,130478689
6/22/2015 16:00:00,211.91,212.59,211.64,211.89,70696027
6/23/2015 16:00:00,212.14,212.44,211.57,212.04,68476797
6/24/2015 16:00:00,211.72,212.17,210.47,210.5,92307318
6/25/2015 16:00:00,211.1,211.25,209.77,209.86,97107361
6/26/2015 16:00:00,210.29,210.58,209.16,209.82,104174840
6/29/2015 16:00:00,208.05,209.83,205.33,205.42,202621332
6/30/2015 16:00:00,207.26,207.32,205.28,205.85,182925106
7/1/2015 16:00:00,207.73,208.03,206.56,207.5,135979873
7/2/2015 16:00:00,208.07,208.27,206.81,207.31,104373652
7/6/2015 16:00:00,205.77,207.65,205.53,206.72,117975369
7/7/2015 16:00:00,206.96,208.17,204.11,208.02,173820249
7/8/2015 16:00:00,206.42,206.76,204.25,204.53,164020059
7/9/2015 16:00:00,207.04,207.35,204.77,204.9,144113107
7/10/2015 16:00:00,207.29,207.98,204.95,207.48,129456890
7/13/2015 16:00:00,208.99,209.9,208.94,209.77,106069400
7/14/2015 16:00:00,209.72,211.05,209.65,210.68,81709575
7/15/2015 16:00:00,210.73,211.28,210.04,210.61,97914141
7/16/2015 16:00:00,211.87,212.3,211.58,212.3,106683266
7/17/2015 16:00:00,212.29,212.55,211.8,212.48,89029973
7/20/2015 16:00:00,212.75,213.18,212.21,212.59,70446821
7/21/2015 16:00:00,212.43,212.74,211.39,211.75,77965048
7/22/2015 16:00:00,210.93,211.77,210.89,211.37,88667920
7/23/2015 16:00:00,211.53,211.65,209.75,210.18,90509128
7/24/2015 16:00:00,210.3,210.37,207.6,208,117754979
7/27/2015 16:00:00,206.94,207.55,206.26,206.79,132361082
7/28/2015 16:00:00,207.79,209.5,206.8,209.33,123544845
7/29/2015 16:00:00,209.48,211.04,209.31,210.77,105791255
7/30/2015 16:00:00,210.16,211.02,209.42,210.82,91304374
7/31/2015 16:00:00,211.42,211.45,210.16,210.5,103266857
8/3/2015 16:00:00,210.46,210.53,208.65,209.79,113965728
8/4/2015 16:00:00,209.7,210.25,208.8,209.38,81820823
8/5/2015 16:00:00,210.45,211.31,209.73,210.07,85786817
8/6/2015 16:00:00,210.29,210.42,207.65,208.35,116030803
8/7/2015 16:00:00,208.16,208.34,206.87,207.95,117857956
8/10/2015 16:00:00,209.28,210.67,209.28,210.57,80270676
8/11/2015 16:00:00,208.97,209.47,207.76,208.67,126081377
8/12/2015 16:00:00,207.11,209.14,205.36,208.92,172123672
8/13/2015 16:00:00,208.73,209.55,208.01,208.66,89383253
8/14/2015 16:00:00,208.43,209.51,208.26,209.42,72786528
8/17/2015 16:00:00,208.71,210.59,208.16,210.59,79072643
8/18/2015 16:00:00,210.26,210.68,209.7,209.98,71692678
8/19/2015 16:00:00,209.09,210.01,207.35,208.32,172945975
8/20/2015 16:00:00,206.51,208.29,203.9,203.97,194327884
8/21/2015 16:00:00,201.73,203.94,197.52,197.63,346588469
8/24/2015 16:00:00,187.49,197.48,182.4,189.55,507244333
8/25/2015 16:00:00,195.43,195.45,186.92,187.27,369833071
8/26/2015 16:00:00,192.08,194.79,188.37,194.46,339256986
8/27/2015 16:00:00,197.02,199.42,195.21,199.27,274143906
8/28/2015 16:00:00,198.5,199.84,197.92,199.28,160414352
8/31/2015 16:00:00,198.11,199.13,197.01,197.67,163298816
9/1/2015 16:00:00,193.12,194.77,190.73,191.77,256000392
9/2/2015 16:00:00,194.62,195.46,192.42,195.41,160269331
9/3/2015 16:00:00,196.26,198.05,194.96,195.55,152087836
9/4/2015 16:00:00,192.85,193.86,191.61,192.59,207080961
